stcc2,date,actual,pred_xgb,baseline_seasonal,baseline_persistence,n_train
40,2024-04-01,4.745419,4.5277886390686035,4.625986,4.518422,255
40,2024-05-01,4.933906,4.515102386474609,4.958245,4.745419,256
40,2024-06-01,4.700856,4.599486351013184,4.747904,4.933906,257
40,2024-07-01,4.753436,4.486027717590332,4.556042,4.700856,258
40,2024-08-01,4.988622,4.632523536682129,4.80787,4.753436,259
40,2024-09-01,4.62675,4.62384557723999,4.59404,4.988622,260
40,2024-10-01,5.066204,4.616998672485352,4.767307,4.62675,261
40,2024-11-01,4.53767,4.563466548919678,4.663664,5.066204,262
40,2024-12-01,4.643488,4.413881301879883,4.486259,4.53767,263
41,2019-01-01,0.13414,0.15522444248199463,0.151289,0.129732,192
41,2019-02-01,0.1561,0.1609705239534378,0.155556,0.13414,193
41,2019-03-01,0.158289,0.15142184495925903,0.1669,0.1561,194
41,2019-04-01,0.154682,0.15466496348381042,0.197487,0.158289,195
41,2019-05-01,0.150592,0.15802904963493347,0.199655,0.154682,196
41,2019-06-01,0.167956,0.1519850790500641,0.191099,0.150592,197
41,2019-07-01,0.132919,0.16181623935699463,0.19302,0.167956,198
41,2019-08-01,0.155688,0.16213580965995789,0.264368,0.132919,199
41,2019-09-01,0.194148,0.1725255399942398,0.231281,0.155688,200
41,2019-10-01,0.176364,0.2106354683637619,0.238331,0.194148,201
41,2019-11-01,0.144163,0.16378270089626312,0.144264,0.176364,202
41,2019-12-01,0.12274,0.1293737292289734,0.129732,0.144163,203
41,2020-01-01,0.133695,0.13521495461463928,0.13414,0.12274,204
41,2020-02-01,0.170394,0.17336170375347137,0.1561,0.133695,205
41,2020-03-01,0.177534,0.1492006927728653,0.158289,0.170394,206
41,2020-04-01,0.139476,0.19037340581417084,0.154682,0.177534,207
41,2020-05-01,0.138628,0.15465497970581055,0.150592,0.139476,208
41,2020-06-01,0.245142,0.14759573340415955,0.167956,0.138628,209
41,2020-07-01,0.195109,0.1660345196723938,0.132919,0.245142,210
41,2020-08-01,0.225574,0.20703957974910736,0.155688,0.195109,211
41,2020-09-01,0.171468,0.19547124207019806,0.194148,0.225574,212
41,2020-10-01,0.155191,0.18967795372009277,0.176364,0.171468,213
41,2020-11-01,0.11406,0.1299348771572113,0.144163,0.155191,214
41,2020-12-01,0.152113,0.14039936661720276,0.12274,0.11406,215
41,2021-01-01,0.11393,0.1600230634212494,0.133695,0.152113,216
41,2021-02-01,0.114375,0.1412537693977356,0.170394,0.11393,217
41,2021-03-01,0.145829,0.1577203869819641,0.177534,0.114375,218
41,2021-04-01,0.126908,0.14363862574100494,0.139476,0.145829,219
41,2021-05-01,0.119744,0.13106605410575867,0.138628,0.126908,220
41,2021-06-01,0.120731,0.16843782365322113,0.245142,0.119744,221
41,2021-07-01,0.1773,0.12485568970441818,0.195109,0.120731,222
41,2021-08-01,0.134728,0.1723780333995819,0.225574,0.1773,223
41,2021-09-01,0.134374,0.1317305564880371,0.171468,0.134728,224
41,2021-10-01,0.120907,0.16697421669960022,0.155191,0.134374,225
41,2021-11-01,0.126184,0.1307104229927063,0.11406,0.120907,226
41,2021-12-01,0.09594,0.13847774267196655,0.152113,0.126184,227
41,2022-01-01,0.120723,0.10083220154047012,0.11393,0.09594,228
41,2022-02-01,0.106734,0.13040009140968323,0.114375,0.120723,229
41,2022-03-01,0.130652,0.11123369634151459,0.145829,0.106734,230
41,2022-04-01,0.115055,0.12129553407430649,0.126908,0.130652,231
41,2022-05-01,0.1362,0.12352091819047928,0.119744,0.115055,232
41,2022-06-01,0.135752,0.12100633233785629,0.120731,0.1362,233
41,2022-07-01,0.122128,0.13063424825668335,0.1773,0.135752,234
41,2022-08-01,0.117619,0.1285013109445572,0.134728,0.122128,235
41,2022-09-01,0.155842,0.11619708687067032,0.134374,0.117619,236
41,2022-10-01,0.101851,0.13026708364486694,0.120907,0.155842,237
41,2022-11-01,0.137147,0.11445092409849167,0.126184,0.101851,238
41,2022-12-01,0.10043,0.11173179745674133,0.09594,0.137147,239
41,2023-01-01,0.108622,0.10729262232780457,0.120723,0.10043,240
41,2023-02-01,0.111153,0.11780783534049988,0.106734,0.108622,241
41,2023-03-01,0.120913,0.14105743169784546,0.130652,0.111153,242
41,2023-04-01,0.137225,0.12757976353168488,0.115055,0.120913,243
41,2023-05-01,0.171869,0.12780603766441345,0.1362,0.137225,244
41,2023-06-01,0.192695,0.14645159244537354,0.135752,0.171869,245
41,2023-07-01,0.1227,0.1553475707769394,0.122128,0.192695,246
41,2023-08-01,0.143388,0.12362632900476456,0.117619,0.1227,247
41,2023-09-01,0.14126,0.1645011007785797,0.155842,0.143388,248
41,2023-10-01,0.101552,0.13188593089580536,0.101851,0.14126,249
41,2023-11-01,0.108019,0.15575407445430756,0.137147,0.101552,250
41,2023-12-01,0.068986,0.10650034993886948,0.10043,0.108019,251
41,2024-01-01,0.056521,0.09982463717460632,0.108622,0.068986,252
41,2024-02-01,0.108574,0.09080984443426132,0.111153,0.056521,253
41,2024-03-01,0.134535,0.10867477208375931,0.120913,0.108574,254
41,2024-04-01,0.099395,0.14376294612884521,0.137225,0.134535,255
41,2024-05-01,0.116718,0.12239837646484375,0.171869,0.099395,256
41,2024-06-01,0.130874,0.12885956466197968,0.192695,0.116718,257
41,2024-07-01,0.171221,0.14287300407886505,0.1227,0.130874,258
41,2024-08-01,0.160114,0.141476109623909,0.143388,0.171221,259
41,2024-09-01,0.110734,0.12510384619235992,0.14126,0.160114,260
41,2024-10-01,0.111235,0.11893123388290405,0.101552,0.110734,261
41,2024-11-01,0.125104,0.11216188222169876,0.108019,0.111235,262
41,2024-12-01,0.180602,0.09908977150917053,0.068986,0.125104,263
42,2019-01-01,0.6162,0.3172420859336853,0.69612,0.58768,192
42,2019-02-01,0.51824,0.34542185068130493,0.4516,0.6162,193
42,2019-03-01,0.52988,0.5626101493835449,0.46344,0.51824,194
42,2019-04-01,0.51569,0.5532776117324829,0.45896,0.52988,195
42,2019-05-01,0.52684,0.5758647322654724,0.4708,0.51569,196
42,2019-06-01,0.52916,0.5048456788063049,0.51536,0.52684,197
42,2019-07-01,0.602795,0.5109264254570007,0.59152,0.52916,198
42,2019-08-01,0.596572,0.5453531742095947,0.55748,0.602795,199
42,2019-09-01,0.55936,0.5665265917778015,0.5012,0.596572,200
42,2019-10-01,0.55456,0.6319177150726318,0.64204,0.55936,201
42,2019-11-01,0.47456,0.5825375318527222,0.53044,0.55456,202
42,2019-12-01,0.48684,0.7332618832588196,0.58768,0.47456,203
42,2020-01-01,0.697255,1.0437414646148682,0.6162,0.48684,204
42,2020-02-01,0.383455,0.47037234902381897,0.51824,0.697255,205
42,2020-03-01,0.32644,0.40624532103538513,0.52988,0.383455,206
42,2020-04-01,0.41501,0.3257690668106079,0.51569,0.32644,207
42,2020-05-01,0.42404,0.8614370226860046,0.52684,0.41501,208
42,2020-06-01,0.4654,0.3079569637775421,0.52916,0.42404,209
42,2020-07-01,0.488345,0.3996028006076813,0.602795,0.4654,210
42,2020-08-01,0.5362,0.8705021142959595,0.596572,0.488345,211
42,2020-09-01,0.56468,0.4196225702762604,0.55936,0.5362,212
42,2020-10-01,0.65064,0.5009406208992004,0.55456,0.56468,213
42,2020-11-01,0.6236,0.48973575234413147,0.47456,0.65064,214
42,2020-12-01,0.61172,0.5750039219856262,0.48684,0.6236,215
42,2021-01-01,0.411805,0.5379498600959778,0.697255,0.61172,216
42,2021-02-01,0.40219,0.32106560468673706,0.383455,0.411805,217
42,2021-03-01,0.49094,0.27936819195747375,0.32644,0.40219,218
42,2021-04-01,0.64101,0.9407390356063843,0.41501,0.49094,219
42,2021-05-01,0.551215,0.46793243288993835,0.42404,0.64101,220
42,2021-06-01,0.59836,0.5623466372489929,0.4654,0.551215,221
42,2021-07-01,0.685085,0.5049250721931458,0.488345,0.59836,222
42,2021-08-01,0.52894,0.5221192240715027,0.5362,0.685085,223
42,2021-09-01,0.519465,0.5398656725883484,0.56468,0.52894,224
42,2021-10-01,0.62307,0.6394627094268799,0.65064,0.519465,225
42,2021-11-01,0.46613,0.5677549242973328,0.6236,0.62307,226
42,2021-12-01,0.40694,0.507400631904602,0.61172,0.46613,227
42,2022-01-01,0.070365,0.41040101647377014,0.411805,0.40694,228
42,2022-02-01,0.017165,0.37191352248191833,0.40219,0.070365,229
42,2022-03-01,0.020725,0.21656915545463562,0.49094,0.017165,230
42,2022-04-01,0.02103,0.3736829459667206,0.64101,0.020725,231
42,2022-05-01,0.01961,0.037910107523202896,0.551215,0.02103,232
42,2022-06-01,0.011695,0.06289473921060562,0.59836,0.01961,233
42,2022-07-01,0.014275,0.12164848297834396,0.685085,0.011695,234
42,2022-08-01,0.01294,0.10845784842967987,0.52894,0.014275,235
42,2022-09-01,0.0155,0.07992827147245407,0.519465,0.01294,236
42,2022-10-01,0.008935,0.2958471179008484,0.62307,0.0155,237
42,2022-11-01,0.011965,0.12289043515920639,0.46613,0.008935,238
42,2022-12-01,0.010335,0.04761041700839996,0.40694,0.011965,239
42,2023-01-01,0.24689,0.11383865028619766,0.070365,0.010335,240
42,2023-02-01,0.20992,0.38142910599708557,0.017165,0.24689,241
42,2023-03-01,0.22707,0.10230764746665955,0.020725,0.20992,242
42,2023-04-01,0.205695,0.13975349068641663,0.02103,0.22707,243
42,2023-05-01,0.25548,0.18454456329345703,0.01961,0.205695,244
42,2023-06-01,0.2496,0.19495610892772675,0.011695,0.25548,245
42,2023-07-01,0.25216,0.2348279356956482,0.014275,0.2496,246
42,2023-08-01,0.26378,0.23593154549598694,0.01294,0.25216,247
42,2023-09-01,0.24169,0.2498370260000229,0.0155,0.26378,248
42,2023-10-01,0.279545,0.35627689957618713,0.008935,0.24169,249
42,2023-11-01,0.271505,0.3011268675327301,0.011965,0.279545,250
42,2023-12-01,0.26443,0.2843789756298065,0.010335,0.271505,251
42,2024-01-01,0.193455,0.348012238740921,0.24689,0.26443,252
42,2024-02-01,0.259715,0.3108905553817749,0.20992,0.193455,253
42,2024-03-01,0.24535,0.19171032309532166,0.22707,0.259715,254
42,2024-04-01,0.26736,0.22820839285850525,0.205695,0.24535,255
42,2024-05-01,0.254735,0.22207675874233246,0.25548,0.26736,256
42,2024-06-01,0.23543,0.23014625906944275,0.2496,0.254735,257
42,2024-07-01,0.27243,0.22316080331802368,0.25216,0.23543,258
42,2024-08-01,0.272655,0.23492783308029175,0.26378,0.27243,259
42,2024-09-01,0.28015,0.23668205738067627,0.24169,0.272655,260
42,2024-10-01,0.26777,0.2727266848087311,0.279545,0.28015,261
42,2024-11-01,0.275325,0.24816158413887024,0.271505,0.26777,262
42,2024-12-01,0.298545,0.25983166694641113,0.26443,0.275325,263
44,2019-01-01,0.4024,0.4057384431362152,0.39936,0.48452,192
44,2019-02-01,0.42888,0.4392963945865631,0.43016,0.4024,193
44,2019-03-01,0.47268,0.47750794887542725,0.49596,0.42888,194
44,2019-04-01,0.459,0.48437896370887756,0.47568,0.47268,195
44,2019-05-01,0.45244,0.48567768931388855,0.47908,0.459,196
44,2019-06-01,0.42,0.46585166454315186,0.50148,0.45244,197
44,2019-07-01,0.4548,0.448696106672287,0.44572,0.42,198
44,2019-08-01,0.434,0.45631954073905945,0.44136,0.4548,199
44,2019-09-01,0.3834,0.44085296988487244,0.424,0.434,200
44,2019-10-01,0.41608,0.4516248106956482,0.448932,0.3834,201
44,2019-11-01,0.39656,0.44702407717704773,0.45104,0.41608,202
44,2019-12-01,0.40224,0.4246525168418884,0.48452,0.39656,203
44,2020-01-01,0.391,0.3775176405906677,0.4024,0.40224,204
44,2020-02-01,0.37284,0.42425537109375,0.42888,0.391,205
44,2020-03-01,0.35816,0.41454967856407166,0.47268,0.37284,206
44,2020-04-01,0.37536,0.35981136560440063,0.459,0.35816,207
44,2020-05-01,0.41288,0.37627747654914856,0.45244,0.37536,208
44,2020-06-01,0.40676,0.39367052912712097,0.42,0.41288,209
44,2020-07-01,0.36468,0.4015969932079315,0.4548,0.40676,210
44,2020-08-01,0.36364,0.3711831271648407,0.434,0.36468,211
44,2020-09-01,0.3642,0.367342084646225,0.3834,0.36364,212
44,2020-10-01,0.35008,0.37091943621635437,0.41608,0.3642,213
44,2020-11-01,0.29988,0.3597550392150879,0.39656,0.35008,214
44,2020-12-01,0.37164,0.30268600583076477,0.40224,0.29988,215
44,2021-01-01,0.32239,0.34527280926704407,0.391,0.37164,216
44,2021-02-01,0.33,0.32298335433006287,0.37284,0.32239,217
44,2021-03-01,0.36988,0.3455295264720917,0.35816,0.33,218
44,2021-04-01,0.353675,0.3657342195510864,0.37536,0.36988,219
44,2021-05-01,0.37524,0.3646068274974823,0.41288,0.353675,220
44,2021-06-01,0.37791,0.37771472334861755,0.40676,0.37524,221
44,2021-07-01,0.37688,0.37136977910995483,0.36468,0.37791,222
44,2021-08-01,0.35752,0.3718973994255066,0.36364,0.37688,223
44,2021-09-01,0.33508,0.3497224748134613,0.3642,0.35752,224
44,2021-10-01,0.372455,0.33444744348526,0.35008,0.33508,225
44,2021-11-01,0.352495,0.3411614000797272,0.29988,0.372455,226
44,2021-12-01,0.43472,0.34378063678741455,0.37164,0.352495,227
44,2022-01-01,0.33192,0.3559211790561676,0.32239,0.43472,228
44,2022-02-01,0.32488,0.3282378613948822,0.33,0.33192,229
44,2022-03-01,0.38416,0.3446698486804962,0.36988,0.32488,230
44,2022-04-01,0.363,0.37329328060150146,0.353675,0.38416,231
44,2022-05-01,0.3516,0.36961787939071655,0.37524,0.363,232
44,2022-06-01,0.37405,0.35529109835624695,0.37791,0.3516,233
44,2022-07-01,0.32584,0.3615891933441162,0.37688,0.37405,234
44,2022-08-01,0.34872,0.344302773475647,0.35752,0.32584,235
44,2022-09-01,0.30228,0.34322240948677063,0.33508,0.34872,236
44,2022-10-01,0.32226,0.3408828675746918,0.372455,0.30228,237
44,2022-11-01,0.30821,0.3299373388290405,0.352495,0.32226,238
44,2022-12-01,0.39176,0.3485161066055298,0.43472,0.30821,239
44,2023-01-01,0.29496,0.3229110836982727,0.33192,0.39176,240
44,2023-02-01,0.29244,0.31731557846069336,0.32488,0.29496,241
44,2023-03-01,0.30148,0.32913723587989807,0.38416,0.29244,242
44,2023-04-01,0.3072,0.32620665431022644,0.363,0.30148,243
44,2023-05-01,0.3224,0.3230731785297394,0.3516,0.3072,244
44,2023-06-01,0.34288,0.34302547574043274,0.37405,0.3224,245
44,2023-07-01,0.28796,0.3334270417690277,0.32584,0.34288,246
44,2023-08-01,0.272035,0.2803862988948822,0.34872,0.28796,247
44,2023-09-01,0.3086,0.26981785893440247,0.30228,0.272035,248
44,2023-10-01,0.2576,0.31267088651657104,0.32226,0.3086,249
44,2023-11-01,0.34332,0.26411667466163635,0.30821,0.2576,250
44,2023-12-01,0.35848,0.3319161832332611,0.39176,0.34332,251
44,2024-01-01,0.28452,0.3248523473739624,0.29496,0.35848,252
44,2024-02-01,0.31592,0.2744607627391815,0.29244,0.28452,253
44,2024-03-01,0.32448,0.30906638503074646,0.30148,0.31592,254
44,2024-04-01,0.29912,0.32055872678756714,0.3072,0.32448,255
44,2024-05-01,0.29252,0.3112650215625763,0.3224,0.29912,256
44,2024-06-01,0.331,0.31354594230651855,0.34288,0.29252,257
44,2024-07-01,0.30552,0.3134477734565735,0.28796,0.331,258
44,2024-08-01,0.28892,0.3178045451641083,0.272035,0.30552,259
44,2024-09-01,0.27172,0.29493796825408936,0.3086,0.28892,260
44,2024-10-01,0.29448,0.2996157705783844,0.2576,0.27172,261
44,2024-11-01,0.3124,0.28849995136260986,0.34332,0.29448,262
44,2024-12-01,0.363,0.34294092655181885,0.35848,0.3124,263
46,2019-01-01,11.3864,10.982758522033691,11.24756,12.25156,192
46,2019-02-01,10.266012,11.632034301757812,11.09596,11.3864,193
46,2019-03-01,10.828,11.155953407287598,11.57764,10.266012,194
46,2019-04-01,11.32,11.184527397155762,11.651827,10.828,195
46,2019-05-01,11.29044,11.289978981018066,12.55048,11.32,196
46,2019-06-01,10.51264,11.752753257751465,11.753924,11.29044,197
46,2019-07-01,11.09072,11.362444877624512,11.8208,10.51264,198
46,2019-08-01,11.34356,11.692922592163086,11.9722,11.09072,199
46,2019-09-01,10.39248,10.663633346557617,10.989532,11.34356,200
46,2019-10-01,11.47272,11.188359260559082,11.9594,10.39248,201
46,2019-11-01,10.26864,11.495782852172852,11.59988,11.47272,202
46,2019-12-01,10.223,10.600251197814941,12.25156,10.26864,203
46,2020-01-01,11.13587,10.17182445526123,11.3864,10.223,204
46,2020-02-01,9.56019,10.39085865020752,10.266012,11.13587,205
46,2020-03-01,9.77984,10.267922401428223,10.828,9.56019,206
46,2020-04-01,9.49224,11.00509262084961,11.32,9.77984,207
46,2020-05-01,9.5692,9.674266815185547,11.29044,9.49224,208
46,2020-06-01,10.3732,9.723196983337402,10.51264,9.5692,209
46,2020-07-01,10.5374,10.07314682006836,11.09072,10.3732,210
46,2020-08-01,10.99468,10.332425117492676,11.34356,10.5374,211
46,2020-09-01,11.203708,10.439812660217285,10.39248,10.99468,212
46,2020-10-01,11.28868,10.642974853515625,11.47272,11.203708,213
46,2020-11-01,10.94536,10.955717086791992,10.26864,11.28868,214
46,2020-12-01,11.28468,10.442182540893555,10.223,10.94536,215
46,2021-01-01,10.089125,10.844108581542969,11.13587,11.28468,216
46,2021-02-01,9.467475,10.509695053100586,9.56019,10.089125,217
46,2021-03-01,11.92615,10.128986358642578,9.77984,9.467475,218
46,2021-04-01,11.19317,10.477021217346191,9.49224,11.92615,219
46,2021-05-01,10.570685,11.137177467346191,9.5692,11.19317,220
46,2021-06-01,11.54867,11.481719017028809,10.3732,10.570685,221
46,2021-07-01,10.374035,11.147197723388672,10.5374,11.54867,222
46,2021-08-01,10.46408,10.911601066589355,10.99468,10.374035,223
46,2021-09-01,10.13301,11.137774467468262,11.203708,10.46408,224
46,2021-10-01,10.15011,10.935830116271973,11.28868,10.13301,225
46,2021-11-01,12.266875,10.162464141845703,10.94536,10.15011,226
46,2021-12-01,9.95708,10.730676651000977,11.28468,12.266875,227
46,2022-01-01,9.158335,9.54435920715332,10.089125,9.95708,228
46,2022-02-01,9.468545,9.457281112670898,9.467475,9.158335,229
46,2022-03-01,10.893445,10.273486137390137,11.92615,9.468545,230
46,2022-04-01,9.82258,10.428393363952637,11.19317,10.893445,231
46,2022-05-01,10.86298,9.870137214660645,10.570685,9.82258,232
46,2022-06-01,10.40296,10.872132301330566,11.54867,10.86298,233
46,2022-07-01,9.919285,10.573568344116211,10.374035,10.40296,234
46,2022-08-01,10.904135,10.492301940917969,10.46408,9.919285,235
46,2022-09-01,9.69896,10.529069900512695,10.13301,10.904135,236
46,2022-10-01,9.859235,10.299270629882812,10.15011,9.69896,237
46,2022-11-01,9.60075,10.690633773803711,12.266875,9.859235,238
46,2022-12-01,9.075935,9.914993286132812,9.95708,9.60075,239
46,2023-01-01,8.91084,8.703934669494629,9.158335,9.075935,240
46,2023-02-01,8.588125,8.786028861999512,9.468545,8.91084,241
46,2023-03-01,9.23357,9.303319931030273,10.893445,8.588125,242
46,2023-04-01,8.83504,9.238372802734375,9.82258,9.23357,243
46,2023-05-01,9.591955,9.473777770996094,10.86298,8.83504,244
46,2023-06-01,9.40212,9.71862506866455,10.40296,9.591955,245
46,2023-07-01,8.842815,9.507061004638672,9.919285,9.40212,246
46,2023-08-01,9.047555,9.530071258544922,10.904135,8.842815,247
46,2023-09-01,9.73962,9.2750883102417,9.69896,9.047555,248
46,2023-10-01,10.02006,9.40561580657959,9.859235,9.73962,249
46,2023-11-01,9.7902,9.480034828186035,9.60075,10.02006,250
46,2023-12-01,9.634045,9.882444381713867,9.075935,9.7902,251
46,2024-01-01,7.219495,9.242388725280762,8.91084,9.634045,252
46,2024-02-01,9.8566,8.696826934814453,8.588125,7.219495,253
46,2024-03-01,9.713975,9.301141738891602,9.23357,9.8566,254
46,2024-04-01,10.233695,9.594018936157227,8.83504,9.713975,255
46,2024-05-01,10.11367,10.176331520080566,9.591955,10.233695,256
46,2024-06-01,9.724475,10.357658386230469,9.40212,10.11367,257
46,2024-07-01,10.50625,10.115347862243652,8.842815,9.724475,258
46,2024-08-01,10.40095,10.233864784240723,9.047555,10.50625,259
46,2024-09-01,10.122635,10.167243957519531,9.73962,10.40095,260
46,2024-10-01,10.850675,10.48942756652832,10.02006,10.122635,261
46,2024-11-01,10.2494,10.428330421447754,9.7902,10.850675,262
46,2024-12-01,10.604335,10.072745323181152,9.634045,10.2494,263
47,2019-01-01,0.11388,0.10823032259941101,0.09828,0.14872,192
47,2019-02-01,0.11684,0.09187159687280655,0.1216,0.11388,193
47,2019-03-01,0.14424,0.11865431070327759,0.13592,0.11684,194
47,2019-04-01,0.1246,0.133482426404953,0.13536,0.14424,195
47,2019-05-01,0.13768,0.1346229761838913,0.13028,0.1246,196
47,2019-06-01,0.15176,0.14267627894878387,0.13784,0.13768,197
47,2019-07-01,0.14236,0.13647976517677307,0.14132,0.15176,198
47,2019-08-01,0.14644,0.14017194509506226,0.151,0.14236,199
47,2019-09-01,0.1304,0.14102715253829956,0.1456,0.14644,200
47,2019-10-01,0.14484,0.13681131601333618,0.13028,0.1304,201
47,2019-11-01,0.14964,0.139138326048851,0.12392,0.14484,202
47,2019-12-01,0.21124,0.14205920696258545,0.14872,0.14964,203
47,2020-01-01,0.12688,0.11532517522573471,0.11388,0.21124,204
47,2020-02-01,0.12332,0.13812042772769928,0.11684,0.12688,205
47,2020-03-01,0.11572,0.12961876392364502,0.14424,0.12332,206
47,2020-04-01,0.14704,0.12884759902954102,0.1246,0.11572,207
47,2020-05-01,0.1896,0.14891228079795837,0.13768,0.14704,208
47,2020-06-01,0.21468,0.17815108597278595,0.15176,0.1896,209
47,2020-07-01,0.23324,0.15247927606105804,0.14236,0.21468,210
47,2020-08-01,0.25964,0.2066224366426468,0.14644,0.23324,211
47,2020-09-01,0.25784,0.21255125105381012,0.1304,0.25964,212
47,2020-10-01,0.25328,0.25341618061065674,0.14484,0.25784,213
47,2020-11-01,0.25892,0.2551318109035492,0.14964,0.25328,214
47,2020-12-01,0.31716,0.2505667209625244,0.21124,0.25892,215
47,2021-01-01,0.25732,0.25364792346954346,0.12688,0.31716,216
47,2021-02-01,0.23848,0.2583702504634857,0.12332,0.25732,217
47,2021-03-01,0.28164,0.2582743763923645,0.11572,0.23848,218
47,2021-04-01,0.289845,0.29223471879959106,0.14704,0.28164,219
47,2021-05-01,0.298,0.269133061170578,0.1896,0.289845,220
47,2021-06-01,0.25244,0.29256775975227356,0.21468,0.298,221
47,2021-07-01,0.25664,0.26301825046539307,0.23324,0.25244,222
47,2021-08-01,0.26268,0.2810203433036804,0.25964,0.25664,223
47,2021-09-01,0.24988,0.28292572498321533,0.25784,0.26268,224
47,2021-10-01,0.28248,0.2509642243385315,0.25328,0.24988,225
47,2021-11-01,0.29856,0.26014673709869385,0.25892,0.28248,226
47,2021-12-01,0.37536,0.2903447151184082,0.31716,0.29856,227
47,2022-01-01,0.2638,0.26327967643737793,0.25732,0.37536,228
47,2022-02-01,0.25,0.24594584107398987,0.23848,0.2638,229
47,2022-03-01,0.29744,0.27945470809936523,0.28164,0.25,230
47,2022-04-01,0.29296,0.3040989637374878,0.289845,0.29744,231
47,2022-05-01,0.24864,0.3009267747402191,0.298,0.29296,232
47,2022-06-01,0.2466,0.25079816579818726,0.25244,0.24864,233
47,2022-07-01,0.21972,0.27352312207221985,0.25664,0.2466,234
47,2022-08-01,0.18648,0.2619885802268982,0.26268,0.21972,235
47,2022-09-01,0.16756,0.18038852512836456,0.24988,0.18648,236
47,2022-10-01,0.18664,0.18373027443885803,0.28248,0.16756,237
47,2022-11-01,0.19328,0.20144912600517273,0.29856,0.18664,238
47,2022-12-01,0.19156,0.22869054973125458,0.37536,0.19328,239
47,2023-01-01,0.17804,0.14262139797210693,0.2638,0.19156,240
47,2023-02-01,0.17832,0.17294245958328247,0.25,0.17804,241
47,2023-03-01,0.22776,0.1841941922903061,0.29744,0.17832,242
47,2023-04-01,0.2034,0.21874673664569855,0.29296,0.22776,243
47,2023-05-01,0.21012,0.1814168095588684,0.24864,0.2034,244
47,2023-06-01,0.24668,0.18418879806995392,0.2466,0.21012,245
47,2023-07-01,0.24244,0.25624287128448486,0.21972,0.24668,246
47,2023-08-01,0.24296,0.24754473567008972,0.18648,0.24244,247
47,2023-09-01,0.23876,0.2386033982038498,0.16756,0.24296,248
47,2023-10-01,0.23716,0.24288378655910492,0.18664,0.23876,249
47,2023-11-01,0.2594,0.2500043511390686,0.19328,0.23716,250
47,2023-12-01,0.26532,0.2967106103897095,0.19156,0.2594,251
47,2024-01-01,0.19368,0.2591850459575653,0.17804,0.26532,252
47,2024-02-01,0.202,0.21439415216445923,0.17832,0.19368,253
47,2024-03-01,0.21012,0.2061769813299179,0.22776,0.202,254
47,2024-04-01,0.18732,0.21995912492275238,0.2034,0.21012,255
47,2024-05-01,0.22612,0.1964484602212906,0.21012,0.18732,256
47,2024-06-01,0.23464,0.20129328966140747,0.24668,0.22612,257
47,2024-07-01,0.21688,0.23714829981327057,0.24244,0.23464,258
47,2024-08-01,0.21472,0.21565081179141998,0.24296,0.21688,259
47,2024-09-01,0.2298,0.21294425427913666,0.23876,0.21472,260
47,2024-10-01,0.2474,0.22525177896022797,0.23716,0.2298,261
47,2024-11-01,0.25236,0.23090267181396484,0.2594,0.2474,262
47,2024-12-01,0.32612,0.25712162256240845,0.26532,0.25236,263
48,2019-01-01,0.1224,0.1046481728553772,0.06364,0.10188,192
48,2019-02-01,0.0822,0.10111064463853836,0.07324,0.1224,193
48,2019-03-01,0.13332,0.10202305763959885,0.0751,0.0822,194
48,2019-04-01,0.10572,0.09332025796175003,0.108765,0.13332,195
48,2019-05-01,0.07104,0.15179280936717987,0.13482,0.10572,196
48,2019-06-01,0.11488,0.08821111172437668,0.13896,0.07104,197
48,2019-07-01,0.11512,0.13846686482429504,0.08712,0.11488,198
48,2019-08-01,0.111235,0.0990227684378624,0.111,0.11512,199
48,2019-09-01,0.09048,0.12743955850601196,0.139645,0.111235,200
48,2019-10-01,0.08736,0.11559444665908813,0.150144,0.09048,201
48,2019-11-01,0.13004,0.09154331684112549,0.15304,0.08736,202
48,2019-12-01,0.13976,0.10884156823158264,0.10188,0.13004,203
48,2020-01-01,0.121005,0.10546935349702835,0.1224,0.13976,204
48,2020-02-01,0.122435,0.11365905404090881,0.0822,0.121005,205
48,2020-03-01,0.0928,0.10609506070613861,0.13332,0.122435,206
48,2020-04-01,0.10468,0.11664267629384995,0.10572,0.0928,207
48,2020-05-01,0.0992,0.12218517810106277,0.07104,0.10468,208
48,2020-06-01,0.07461,0.11467055231332779,0.11488,0.0992,209
48,2020-07-01,0.10176,0.09507076442241669,0.11512,0.07461,210
48,2020-08-01,0.0792,0.11745476722717285,0.111235,0.10176,211
48,2020-09-01,0.115172,0.10577040165662766,0.09048,0.0792,212
48,2020-10-01,0.097464,0.12120646238327026,0.08736,0.115172,213
48,2020-11-01,0.13664,0.09021921455860138,0.13004,0.097464,214
48,2020-12-01,0.1142,0.08152493834495544,0.13976,0.13664,215
48,2021-01-01,0.11184,0.1107831746339798,0.121005,0.1142,216
48,2021-02-01,0.09587,0.09216050058603287,0.122435,0.11184,217
48,2021-03-01,0.117935,0.11291605234146118,0.0928,0.09587,218
48,2021-04-01,0.122125,0.10566714406013489,0.10468,0.117935,219
48,2021-05-01,0.100065,0.11920220404863358,0.0992,0.122125,220
48,2021-06-01,0.132295,0.11843949556350708,0.07461,0.100065,221
48,2021-07-01,0.117595,0.11077575385570526,0.10176,0.132295,222
48,2021-08-01,0.13688,0.12782329320907593,0.0792,0.117595,223
48,2021-09-01,0.117895,0.11511227488517761,0.115172,0.13688,224
